Type,TimeStamp,Latitude,Longitude,HAccuracy,Speed,Course
0,2017-09-27 14:59:54 +0000,41.618128,-86.82029,5,31.950001,67.5
0,2017-09-27 14:59:59 +0000,41.61871,-86.818407,5,34.740002,67.851562
0,2017-09-27 15:00:03 +0000,41.619171,-86.816885,5,34.240002,67.5
0,2017-09-27 15:00:08 +0000,41.619762,-86.814957,5,35.41,67.851562
0,2017-09-27 15:00:12 +0000,41.62025,-86.813467,5,32.080002,67.851562
0,2017-09-27 15:00:17 +0000,41.620788,-86.811692,5,32.240002,67.851562
0,2017-09-27 15:00:21 +0000,41.621228,-86.810237,5,33.27,68.203125
0,2017-09-27 15:00:26 +0000,41.621772,-86.808403,5,32.080002,67.851562
0,2017-09-27 15:00:30 +0000,41.622235,-86.80698,5,32.57,65.390625
0,2017-09-27 15:00:35 +0000,41.622923,-86.805216,5,33.27,60.46875
0,2017-09-27 15:00:39 +0000,41.623535,-86.803824,5,35.080002,57.65625
0,2017-09-27 15:00:44 +0000,41.624422,-86.8021,5,33.529999,53.4375
0,2017-09-27 15:00:49 +0000,41.625366,-86.800552,5,32.299999,49.21875
0,2017-09-27 15:00:54 +0000,41.626362,-86.799099,5,34.139999,45
0,2017-09-27 15:00:59 +0000,41.627472,-86.797705,5,33.169998,41.132812
0,2017-09-27 15:01:04 +0000,41.628641,-86.796434,5,33.860001,38.671875
0,2017-09-27 15:01:08 +0000,41.629609,-86.795434,5,33.540001,37.96875
0,2017-09-27 15:01:13 +0000,41.630835,-86.794098,5,35.889999,40.078125
0,2017-09-27 15:01:17 +0000,41.63185,-86.792938,5,36.830002,41.132812
0,2017-09-27 15:01:22 +0000,41.633066,-86.791498,5,35.59,42.539062
0,2017-09-27 15:01:27 +0000,41.634202,-86.79004,5,34.73,44.296875
0,2017-09-27 15:01:28 +0000,41.634419,-86.789745,5,34.709999,44.296875
0,2017-09-27 15:01:33 +0000,41.635524,-86.788285,5,34.529999,46.054688
0,2017-09-27 15:01:38 +0000,41.636564,-86.786778,5,34.57,47.460938
0,2017-09-27 15:01:43 +0000,41.637594,-86.785244,5,34.82,48.867188
0,2017-09-27 15:01:48 +0000,41.638634,-86.783669,5,34.939999,48.867188
0,2017-09-27 15:01:49 +0000,41.638841,-86.783356,5,35.02,48.515625
0,2017-09-27 15:01:54 +0000,41.639886,-86.781787,5,34.849998,47.8125
0,2017-09-27 15:01:55 +0000,41.640099,-86.781474,5,34.950001,47.109375
0,2017-09-27 15:01:56 +0000,41.640325,-86.781169,5,34.98,46.40625
0,2017-09-27 15:02:00 +0000,41.641231,-86.779971,5,34.740002,43.945312
0,2017-09-27 15:02:05 +0000,41.642382,-86.778549,5,34.599998,41.484375
0,2017-09-27 15:02:09 +0000,41.643333,-86.777474,5,34.52,39.023438
0,2017-09-27 15:02:14 +0000,41.644564,-86.776185,5,34.700001,36.5625
0,2017-09-27 15:02:18 +0000,41.645562,-86.7752,5,34.59,37.96875
0,2017-09-27 15:02:19 +0000,41.645806,-86.774944,5,34.75,37.265625
0,2017-09-27 15:02:23 +0000,41.646814,-86.773935,5,34.759998,36.5625
0,2017-09-27 15:02:28 +0000,41.64806,-86.772683,5,34.34,37.265625
0,2017-09-27 15:02:32 +0000,41.649037,-86.771688,5,34.16,38.671875
0,2017-09-27 15:02:33 +0000,41.649272,-86.771425,5,34.200001,39.375
0,2017-09-27 15:02:38 +0000,41.650458,-86.770091,5,34.59,41.484375
0,2017-09-27 15:02:43 +0000,41.651564,-86.768668,5,34.400002,45.351562
0,2017-09-27 15:02:48 +0000,41.652636,-86.767174,5,34.509998,47.8125
0,2017-09-27 15:02:53 +0000,41.653513,-86.765813,5,23.65,52.03125
0,2017-09-27 15:02:58 +0000,41.654168,-86.764734,5,23.77,52.03125
0,2017-09-27 15:03:04 +0000,41.654897,-86.763459,5,22.280001,53.4375
0,2017-09-27 15:03:09 +0000,41.655487,-86.762312,5,24.459999,56.25
0,2017-09-27 15:03:14 +0000,41.656097,-86.76102,5,25.43,58.007812
0,2017-09-27 15:03:19 +0000,41.656667,-86.759731,5,24.190001,59.765625
0,2017-09-27 15:03:24 +0000,41.657201,-86.758452,5,24.440001,61.875
0,2017-09-27 15:03:25 +0000,41.657301,-86.758191,5,24.57,62.226562
0,2017-09-27 15:03:30 +0000,41.657836,-86.756824,5,25.639999,64.6875
0,2017-09-27 15:03:35 +0000,41.65832,-86.755447,5,25.879999,66.796875
0,2017-09-27 15:03:40 +0000,41.65874,-86.754098,5,24,68.554688
0,2017-09-27 15:03:45 +0000,41.659118,-86.752685,5,25.67,69.257812
0,2017-09-27 15:03:50 +0000,41.659537,-86.751243,5,25.709999,69.609375
0,2017-09-27 15:03:55 +0000,41.659954,-86.749847,5,25.09,69.257812
0,2017-09-27 15:04:00 +0000,41.660334,-86.748421,5,25.75,69.609375
0,2017-09-27 15:04:05 +0000,41.660747,-86.746938,5,26.559999,68.554688
0,2017-09-27 15:04:10 +0000,41.661149,-86.745505,5,25.01,69.257812
0,2017-09-27 15:04:15 +0000,41.661545,-86.744079,5,25.42,69.257812
0,2017-09-27 15:04:20 +0000,41.66198,-86.74264,5,25.610001,68.203125
0,2017-09-27 15:04:25 +0000,41.662425,-86.741219,5,25.74,66.796875
0,2017-09-27 15:04:30 +0000,41.662894,-86.739773,5,26.450001,65.039062
0,2017-09-27 15:04:35 +0000,41.663375,-86.738365,5,24.1,65.039062
0,2017-09-27 15:04:40 +0000,41.663844,-86.737059,5,24.209999,63.632812
0,2017-09-27 15:04:45 +0000,41.664324,-86.735802,5,23.52,62.578125
0,2017-09-27 15:04:50 +0000,41.66484,-86.734542,5,25.25,59.414062
0,2017-09-27 15:04:55 +0000,41.665414,-86.733236,5,26.200001,60.820312
0,2017-09-27 15:05:00 +0000,41.665987,-86.731913,5,25.35,60.46875
0,2017-09-27 15:05:05 +0000,41.666533,-86.730563,5,26.41,59.414062
0,2017-09-27 15:05:10 +0000,41.667128,-86.729166,5,26.610001,60.46875
0,2017-09-27 15:05:15 +0000,41.667705,-86.727812,5,24.969999,60.117188
0,2017-09-27 15:05:20 +0000,41.668232,-86.726536,5,24.24,60.46875
0,2017-09-27 15:05:25 +0000,41.66875,-86.725309,5,22.969999,61.171875
0,2017-09-27 15:05:30 +0000,41.669246,-86.7241,5,22.92,61.875
0,2017-09-27 15:05:36 +0000,41.669833,-86.722562,5,23.67,63.632812
0,2017-09-27 15:05:41 +0000,41.670298,-86.721218,5,24.32,65.742188
0,2017-09-27 15:05:46 +0000,41.670709,-86.719935,5,22.309999,66.445312
0,2017-09-27 15:05:51 +0000,41.671083,-86.718786,5,20.440001,68.203125
0,2017-09-27 15:05:56 +0000,41.671429,-86.717633,5,20.290001,68.554688
0,2017-09-27 15:06:02 +0000,41.671813,-86.716289,5,19.700001,69.609375
0,2017-09-27 15:06:06 +0000,41.672089,-86.715241,5,18.02,72.070312
0,2017-09-27 15:06:11 +0000,41.672354,-86.71413,5,19.540001,72.773438
0,2017-09-27 15:06:18 +0000,41.672706,-86.712628,5,22.200001,74.179688
0,2017-09-27 15:06:22 +0000,41.672967,-86.711345,5,22.58,75.234375
0,2017-09-27 15:06:28 +0000,41.67322,-86.710027,5,22.120001,75.9375
0,2017-09-27 15:06:32 +0000,41.673427,-86.708755,5,21.809999,77.34375
0,2017-09-27 15:06:38 +0000,41.673627,-86.707492,5,21.76,78.046875
0,2017-09-27 15:06:43 +0000,41.673824,-86.706199,5,21.68,80.507812
0,2017-09-27 15:06:48 +0000,41.67397,-86.704941,5,21.26,81.210938
0,2017-09-27 15:06:53 +0000,41.67412,-86.703676,5,21.17,82.265625
0,2017-09-27 15:06:58 +0000,41.674237,-86.702415,5,20.889999,83.671875
0,2017-09-27 15:07:03 +0000,41.674329,-86.701142,5,20.620001,85.078125
0,2017-09-27 15:07:08 +0000,41.674428,-86.69992,5,20.690001,85.78125
0,2017-09-27 15:07:13 +0000,41.674487,-86.698756,5,19.459999,86.132812
0,2017-09-27 15:07:18 +0000,41.674531,-86.697532,5,20.76,87.890625
0,2017-09-27 15:07:23 +0000,41.674539,-86.696245,5,20.780001,89.296875
0,2017-09-27 15:07:28 +0000,41.674539,-86.695107,5,18.200001,89.648438
0,2017-09-27 15:07:34 +0000,41.674542,-86.693739,5,18.82,91.40625
0,2017-09-27 15:07:39 +0000,41.674494,-86.692598,5,19.84,92.109375
0,2017-09-27 15:07:44 +0000,41.674458,-86.691386,5,20.1,93.515625
0,2017-09-27 15:07:49 +0000,41.674403,-86.690168,5,20.35,94.21875
0,2017-09-27 15:07:54 +0000,41.674342,-86.688892,5,22.33,94.570312
0,2017-09-27 15:07:59 +0000,41.674244,-86.687579,5,21.809999,94.21875
0,2017-09-27 15:08:04 +0000,41.674162,-86.686269,5,21.049999,94.570312
0,2017-09-27 15:08:09 +0000,41.674085,-86.685054,5,20.6,94.21875
0,2017-09-27 15:08:14 +0000,41.67402,-86.683883,5,18.99,94.21875
0,2017-09-27 15:08:19 +0000,41.673952,-86.682701,5,20.370001,93.867188
0,2017-09-27 15:08:20 +0000,41.673945,-86.682462,5,20.58,94.21875
0,2017-09-27 15:08:25 +0000,41.67387,-86.681194,5,21.98,94.570312
0,2017-09-27 15:08:26 +0000,41.673859,-86.680928,5,22.209999,93.867188
0,2017-09-27 15:08:30 +0000,41.673795,-86.679875,5,22.1,94.921875
0,2017-09-27 15:08:35 +0000,41.673708,-86.678557,5,22.07,94.21875
0,2017-09-27 15:08:40 +0000,41.673655,-86.677212,5,23.5,93.515625
0,2017-09-27 15:08:45 +0000,41.673676,-86.675656,5,26.66,85.78125
0,2017-09-27 15:08:49 +0000,41.673843,-86.674312,5,29.73,76.289062
0,2017-09-27 15:08:54 +0000,41.674374,-86.672502,5,33.490002,63.632812
0,2017-09-27 15:08:58 +0000,41.675036,-86.671127,5,34.650002,54.140625
0,2017-09-27 15:09:03 +0000,41.676134,-86.669626,5,34.810001,40.429688
0,2017-09-27 15:09:07 +0000,41.677163,-86.668638,5,35.700001,34.453125
0,2017-09-27 15:09:12 +0000,41.67844,-86.667491,5,33.389999,34.453125
0,2017-09-27 15:09:16 +0000,41.679388,-86.666617,5,31.9,35.507812
0,2017-09-27 15:09:21 +0000,41.6805,-86.665433,5,31.41,40.78125
0,2017-09-27 15:09:26 +0000,41.681529,-86.664161,5,30.879999,45.351562
0,2017-09-27 15:09:31 +0000,41.68245,-86.662723,5,31.92,51.679688
0,2017-09-27 15:09:35 +0000,41.683156,-86.661447,5,32.970001,55.195312
0,2017-09-27 15:09:40 +0000,41.683953,-86.659709,5,34.790001,61.875
0,2017-09-27 15:09:44 +0000,41.684538,-86.658208,5,36.169998,63.28125
0,2017-09-27 15:09:49 +0000,41.685268,-86.656268,5,36.560001,63.632812
0,2017-09-27 15:09:53 +0000,41.685842,-86.654653,5,37.869999,63.984375
0,2017-09-27 15:09:58 +0000,41.686654,-86.652499,5,40.779999,61.875
0,2017-09-27 15:10:01 +0000,41.687172,-86.651256,5,39.650002,61.523438
0,2017-09-27 15:10:06 +0000,41.68805,-86.649244,5,37.75,56.601562
0,2017-09-27 15:10:10 +0000,41.688834,-86.647739,5,36.939999,53.4375
0,2017-09-27 15:10:15 +0000,41.689865,-86.645962,5,37.450001,50.625
0,2017-09-27 15:10:20 +0000,41.690962,-86.644366,5,33.27,43.945312
0,2017-09-27 15:10:25 +0000,41.692029,-86.643105,5,31.059999,40.429688
0,2017-09-27 15:10:30 +0000,41.693078,-86.641891,5,30.85,41.484375
0,2017-09-27 15:10:35 +0000,41.694129,-86.640662,5,32.200001,41.484375
0,2017-09-27 15:10:40 +0000,41.695247,-86.639343,5,33.77,41.484375
0,2017-09-27 15:10:45 +0000,41.696413,-86.637968,5,35.419998,43.242188
0,2017-09-27 15:10:50 +0000,41.697519,-86.636495,5,34.439999,45.703125
0,2017-09-27 15:10:55 +0000,41.698576,-86.634952,5,35.060001,48.515625
0,2017-09-27 15:11:00 +0000,41.699589,-86.633347,5,34.880001,51.679688
0,2017-09-27 15:11:05 +0000,41.700547,-86.631647,5,34.779999,54.140625
0,2017-09-27 15:11:09 +0000,41.701264,-86.630271,5,34.650002,54.84375
0,2017-09-27 15:11:14 +0000,41.702169,-86.628579,5,34.529999,54.140625
0,2017-09-27 15:11:18 +0000,41.702918,-86.627254,5,34.419998,52.382812
0,2017-09-27 15:11:23 +0000,41.703902,-86.625657,5,34.580002,49.21875
0,2017-09-27 15:11:28 +0000,41.704922,-86.624128,5,33.080002,46.40625
0,2017-09-27 15:11:30 +0000,41.705338,-86.62356,5,32.619999,45.351562
0,2017-09-27 15:11:36 +0000,41.706628,-86.621924,5,33.18,42.1875
0,2017-09-27 15:11:41 +0000,41.707737,-86.620588,5,33.200001,42.539062
0,2017-09-27 15:11:46 +0000,41.708843,-86.619235,5,33.27,42.539062
0,2017-09-27 15:11:51 +0000,41.709927,-86.617902,5,32.290001,42.890625
0,2017-09-27 15:11:56 +0000,41.710967,-86.616625,5,30.99,42.890625
0,2017-09-27 15:12:01 +0000,41.711988,-86.615385,5,30.35,42.539062
0,2017-09-27 15:12:06 +0000,41.712979,-86.614171,5,29.85,42.1875
0,2017-09-27 15:12:11 +0000,41.71404,-86.61292,5,30.91,40.78125
0,2017-09-27 15:12:16 +0000,41.715075,-86.61172,5,30.27,39.726562
0,2017-09-27 15:12:21 +0000,41.716136,-86.610566,5,29.67,39.023438
0,2017-09-27 15:12:26 +0000,41.7172,-86.609454,5,30.15,36.914062
0,2017-09-27 15:12:31 +0000,41.718305,-86.608348,5,30.74,37.265625
0,2017-09-27 15:12:36 +0000,41.719415,-86.60723,5,31.469999,36.5625
0,2017-09-27 15:12:41 +0000,41.720527,-86.606105,5,31.15,37.265625
0,2017-09-27 15:12:46 +0000,41.721653,-86.604977,5,31.370001,36.914062
0,2017-09-27 15:12:51 +0000,41.722771,-86.60385,5,31.02,38.671875
0,2017-09-27 15:12:57 +0000,41.723948,-86.60234,5,30.309999,48.164062
0,2017-09-27 15:13:02 +0000,41.724746,-86.600928,5,30.84,55.546875
0,2017-09-27 15:13:07 +0000,41.725434,-86.599348,5,30.02,63.28125
0,2017-09-27 15:13:11 +0000,41.725886,-86.598033,5,30.32,69.257812
0,2017-09-27 15:13:16 +0000,41.726291,-86.596283,5,30.59,76.640625
0,2017-09-27 15:13:20 +0000,41.726483,-86.594824,5,30.790001,82.265625
0,2017-09-27 15:13:25 +0000,41.726588,-86.592955,5,31.26,86.835938
0,2017-09-27 15:13:27 +0000,41.726595,-86.592221,5,30.75,88.242188
0,2017-09-27 15:13:29 +0000,41.726608,-86.591472,5,30.950001,88.59375
0,2017-09-27 15:13:34 +0000,41.726628,-86.589654,5,29.75,88.945312
0,2017-09-27 15:13:38 +0000,41.726643,-86.58821,5,29.280001,89.648438
0,2017-09-27 15:13:43 +0000,41.726666,-86.58643,5,29.52,89.296875
0,2017-09-27 15:13:47 +0000,41.726683,-86.585015,5,29.639999,88.59375
0,2017-09-27 15:13:52 +0000,41.726713,-86.583211,5,30.1,89.296875
0,2017-09-27 15:13:56 +0000,41.72673,-86.581733,5,31.15,88.945312
0,2017-09-27 15:14:01 +0000,41.726759,-86.579829,5,31.790001,88.945312
0,2017-09-27 15:14:05 +0000,41.726796,-86.578328,5,30.83,88.59375
0,2017-09-27 15:14:10 +0000,41.726813,-86.576502,5,30.49,89.296875
0,2017-09-27 15:14:14 +0000,41.726836,-86.575035,5,30.540001,88.59375
0,2017-09-27 15:14:19 +0000,41.726931,-86.573198,5,30.48,85.078125
0,2017-09-27 15:14:23 +0000,41.72705,-86.571726,5,30.629999,80.859375
0,2017-09-27 15:14:28 +0000,41.727341,-86.569945,5,30.66,76.289062
0,2017-09-27 15:14:32 +0000,41.727638,-86.568533,5,30.58,73.125
0,2017-09-27 15:14:37 +0000,41.7281,-86.566802,5,30.83,68.90625
0,2017-09-27 15:14:41 +0000,41.728532,-86.565437,5,30.9,65.742188
0,2017-09-27 15:14:46 +0000,41.729161,-86.563787,5,31.07,60.820312
0,2017-09-27 15:14:50 +0000,41.729745,-86.562472,5,31.57,60.820312
0,2017-09-27 15:14:55 +0000,41.730515,-86.56078,5,33.77,59.414062
0,2017-09-27 15:14:59 +0000,41.731143,-86.559356,5,34.599998,60.820312
0,2017-09-27 15:15:04 +0000,41.731848,-86.55748,5,34.52,65.390625
0,2017-09-27 15:15:08 +0000,41.732343,-86.555962,5,34.880001,68.90625
0,2017-09-27 15:15:13 +0000,41.732853,-86.553988,5,34.75,72.421875
0,2017-09-27 15:15:16 +0000,41.733109,-86.552769,5,34.939999,75.9375
0,2017-09-27 15:15:21 +0000,41.733453,-86.550692,5,35.099998,78.75
0,2017-09-27 15:15:24 +0000,41.733637,-86.549447,5,35.049999,78.046875
0,2017-09-27 15:15:29 +0000,41.734003,-86.547402,5,34.880001,73.828125
0,2017-09-27 15:15:32 +0000,41.734285,-86.546199,5,34.810001,71.367188
0,2017-09-27 15:15:37 +0000,41.734836,-86.544242,5,34.689999,66.796875
0,2017-09-27 15:15:41 +0000,41.735348,-86.542726,5,34.630001,63.984375
0,2017-09-27 15:15:46 +0000,41.736085,-86.540916,5,34.41,60.46875
0,2017-09-27 15:15:50 +0000,41.73673,-86.539511,5,34.380001,59.0625
0,2017-09-27 15:15:55 +0000,41.737509,-86.537725,5,34.52,59.414062
0,2017-09-27 15:15:59 +0000,41.738147,-86.536291,5,34.529999,59.414062
0,2017-09-27 15:16:04 +0000,41.738963,-86.534498,5,34.82,60.46875
0,2017-09-27 15:16:08 +0000,41.739561,-86.533039,5,34.900002,62.929688
0,2017-09-27 15:16:13 +0000,41.740246,-86.531168,5,34.810001,65.742188
0,2017-09-27 15:16:17 +0000,41.74074,-86.529631,5,35.110001,67.148438
0,2017-09-27 15:16:22 +0000,41.741292,-86.527661,5,34.619999,70.664062
0,2017-09-27 15:16:25 +0000,41.741574,-86.526474,5,34.669998,72.773438
0,2017-09-27 15:16:30 +0000,41.741989,-86.524485,5,34.799999,75.585938
0,2017-09-27 15:16:33 +0000,41.742213,-86.523268,5,35,76.992188
0,2017-09-27 15:16:38 +0000,41.742507,-86.521196,5,35.040001,79.804688
0,2017-09-27 15:16:41 +0000,41.742666,-86.51993,5,35.049999,81.210938
0,2017-09-27 15:16:46 +0000,41.742847,-86.517841,5,34.860001,85.078125
0,2017-09-27 15:16:49 +0000,41.74292,-86.51659,5,34.52,86.835938
0,2017-09-27 15:16:54 +0000,41.742982,-86.514481,5,35.869999,88.59375
0,2017-09-27 15:16:57 +0000,41.742999,-86.513182,5,36.16,89.296875
0,2017-09-27 15:17:02 +0000,41.743026,-86.510982,5,36.099998,88.59375
0,2017-09-27 15:17:05 +0000,41.743038,-86.509658,5,36.290001,89.296875
0,2017-09-27 15:17:10 +0000,41.743081,-86.507503,5,35.98,88.945312
0,2017-09-27 15:17:13 +0000,41.743091,-86.506204,5,35.959999,88.242188
0,2017-09-27 15:17:18 +0000,41.743241,-86.504045,5,36.189999,83.320312
0,2017-09-27 15:17:21 +0000,41.743369,-86.502745,5,36.27,81.210938
0,2017-09-27 15:17:26 +0000,41.743669,-86.500599,5,36.299999,77.34375
0,2017-09-27 15:17:29 +0000,41.743899,-86.499334,5,36.189999,74.882812
0,2017-09-27 15:17:34 +0000,41.744381,-86.497271,5,36.02,70.664062
0,2017-09-27 15:17:37 +0000,41.744725,-86.49605,5,36,68.554688
0,2017-09-27 15:17:42 +0000,41.745362,-86.494074,5,35.869999,67.148438
0,2017-09-27 15:17:46 +0000,41.745871,-86.492489,5,35.740002,66.796875
0,2017-09-27 15:17:51 +0000,41.746505,-86.490521,5,35.860001,67.148438
0,2017-09-27 15:17:55 +0000,41.747015,-86.488935,5,36.16,67.148438
0,2017-09-27 15:18:00 +0000,41.747644,-86.486926,5,36.459999,66.796875
0,2017-09-27 15:18:03 +0000,41.74804,-86.485708,5,37.16,66.796875
0,2017-09-27 15:18:08 +0000,41.748704,-86.48357,5,39.23,67.148438
0,2017-09-27 15:18:11 +0000,41.749104,-86.482264,5,38.34,67.148438
0,2017-09-27 15:18:16 +0000,41.74977,-86.480182,5,37.450001,67.5
0,2017-09-27 15:18:19 +0000,41.750168,-86.478936,5,37.709999,67.148438
0,2017-09-27 15:18:24 +0000,41.750811,-86.476883,5,36.759998,68.203125
0,2017-09-27 15:18:27 +0000,41.75118,-86.475657,5,36.450001,67.5
0,2017-09-27 15:18:32 +0000,41.75184,-86.473635,5,37.290001,65.039062
0,2017-09-27 15:18:35 +0000,41.752259,-86.472376,5,38.529999,66.445312
0,2017-09-27 15:18:40 +0000,41.752918,-86.470335,5,35.93,67.5
0,2017-09-27 15:18:44 +0000,41.753424,-86.46875,5,35.990002,68.203125
0,2017-09-27 15:18:49 +0000,41.754029,-86.466738,5,36.139999,67.148438
0,2017-09-27 15:18:52 +0000,41.754421,-86.465523,5,36.240002,67.148438
0,2017-09-27 15:18:57 +0000,41.755038,-86.463501,5,36.169998,68.554688
0,2017-09-27 15:19:00 +0000,41.755354,-86.462264,5,36.07,74.53125
0,2017-09-27 15:19:05 +0000,41.755678,-86.460144,5,36.16,80.859375
0,2017-09-27 15:19:08 +0000,41.75579,-86.458854,5,36.240002,85.78125
0,2017-09-27 15:19:13 +0000,41.755797,-86.45667,5,36.150002,92.8125
0,2017-09-27 15:19:16 +0000,41.75571,-86.455364,5,36.169998,97.382812
0,2017-09-27 15:19:21 +0000,41.75537,-86.453242,5,36.110001,105.117188
0,2017-09-27 15:19:24 +0000,41.755099,-86.451997,5,36.07,108.984375
0,2017-09-27 15:19:29 +0000,41.754456,-86.450009,5,35.959999,116.71875
0,2017-09-27 15:19:33 +0000,41.753824,-86.448497,5,35.98,122.34375
0,2017-09-27 15:19:38 +0000,41.752866,-86.446738,5,36.099998,128.671875
0,2017-09-27 15:19:42 +0000,41.752064,-86.445405,5,36,128.671875
0,2017-09-27 15:19:47 +0000,41.751019,-86.443736,5,35.959999,127.265625
0,2017-09-27 15:19:51 +0000,41.750301,-86.442281,5,35.939999,120.585938
0,2017-09-27 15:19:56 +0000,41.749592,-86.440388,5,36.049999,113.554688
0,2017-09-27 15:19:59 +0000,41.749234,-86.439186,5,36.080002,109.6875
0,2017-09-27 15:20:04 +0000,41.748754,-86.437095,5,36.02,103.007812
0,2017-09-27 15:20:07 +0000,41.74859,-86.435799,5,36.080002,97.382812
0,2017-09-27 15:20:12 +0000,41.748477,-86.433625,5,36.099998,91.054688
0,2017-09-27 15:20:15 +0000,41.74846,-86.432315,5,35.869999,90
0,2017-09-27 15:20:20 +0000,41.74845,-86.430148,5,35.82,90.351562
0,2017-09-27 15:20:23 +0000,41.74844,-86.428844,5,36.080002,90
0,2017-09-27 15:20:28 +0000,41.748438,-86.426655,5,36.419998,90
0,2017-09-27 15:20:31 +0000,41.748441,-86.425354,5,36.549999,90
0,2017-09-27 15:20:36 +0000,41.748434,-86.423186,5,36.080002,90
0,2017-09-27 15:20:39 +0000,41.748439,-86.421882,5,35.799999,89.296875
0,2017-09-27 15:20:44 +0000,41.748447,-86.419723,5,36.09,89.648438
0,2017-09-27 15:20:47 +0000,41.748449,-86.418414,5,36.23,90
0,2017-09-27 15:20:52 +0000,41.748449,-86.416248,5,36.220001,90
0,2017-09-27 15:20:55 +0000,41.748455,-86.414931,5,36.099998,91.054688
0,2017-09-27 15:21:00 +0000,41.748334,-86.412787,5,35.84,96.679688
0,2017-09-27 15:21:03 +0000,41.748201,-86.411525,5,35.580002,100.546875
0,2017-09-27 15:21:08 +0000,41.747825,-86.409429,5,35.720001,106.171875
0,2017-09-27 15:21:11 +0000,41.747534,-86.408189,5,35.849998,109.6875
0,2017-09-27 15:21:16 +0000,41.746907,-86.406191,5,36.16,114.960938
0,2017-09-27 15:21:20 +0000,41.746289,-86.404667,5,36.259998,120.9375
0,2017-09-27 15:21:25 +0000,41.745395,-86.402855,5,36.43,126.5625
0,2017-09-27 15:21:29 +0000,41.744555,-86.401507,5,36.43,131.132812
0,2017-09-27 15:21:34 +0000,41.743433,-86.39989,5,36.310001,133.59375
0,2017-09-27 15:21:39 +0000,41.742313,-86.398329,5,36.169998,133.59375
0,2017-09-27 15:21:44 +0000,41.741207,-86.396738,5,36.16,132.890625
0,2017-09-27 15:21:49 +0000,41.740111,-86.395133,5,36.130001,132.890625
0,2017-09-27 15:21:54 +0000,41.738994,-86.393555,5,36.02,133.242188
0,2017-09-27 15:21:55 +0000,41.738771,-86.393239,5,36.049999,133.242188
0,2017-09-27 15:21:59 +0000,41.737893,-86.391977,5,35.900002,132.539062
0,2017-09-27 15:22:04 +0000,41.736798,-86.390404,5,35.880001,132.890625
0,2017-09-27 15:22:09 +0000,41.735733,-86.38879,5,35.959999,129.023438
0,2017-09-27 15:22:14 +0000,41.734765,-86.387057,5,36.02,125.507812
0,2017-09-27 15:22:18 +0000,41.734078,-86.385629,5,36.23,121.992188
0,2017-09-27 15:22:23 +0000,41.73324,-86.383739,5,36.279999,118.476562
0,2017-09-27 15:22:27 +0000,41.73264,-86.382186,5,36.080002,115.3125
0,2017-09-27 15:22:32 +0000,41.731998,-86.380197,5,35.950001,111.796875
0,2017-09-27 15:22:35 +0000,41.731658,-86.378992,5,35.84,108.984375
0,2017-09-27 15:22:40 +0000,41.731194,-86.376912,5,35.939999,105.117188
0,2017-09-27 15:22:43 +0000,41.730962,-86.37565,5,36.139999,103.007812
0,2017-09-27 15:22:48 +0000,41.730655,-86.373506,5,36.400002,98.4375
0,2017-09-27 15:22:51 +0000,41.730524,-86.372199,5,36.16,96.679688
0,2017-09-27 15:22:57 +0000,41.73038,-86.369611,5,35.84,91.757812
0,2017-09-27 15:23:00 +0000,41.730365,-86.3683,5,35.880001,90
0,2017-09-27 15:23:01 +0000,41.730369,-86.367865,5,35.950001,90.351562
0,2017-09-27 15:23:05 +0000,41.730363,-86.36656,5,36.02,90.703125
0,2017-09-27 15:23:07 +0000,41.730344,-86.365268,5,36.029999,90.703125
0,2017-09-27 15:23:08 +0000,41.730339,-86.364829,5,36.07,90.703125
0,2017-09-27 15:23:09 +0000,41.730335,-86.364398,5,35.970001,90.351562
0,2017-09-27 15:23:10 +0000,41.730331,-86.363965,5,36.009998,90.703125
0,2017-09-27 15:23:15 +0000,41.730311,-86.361806,5,36.029999,90.703125
0,2017-09-27 15:23:16 +0000,41.730304,-86.361376,5,36.049999,90.703125
0,2017-09-27 15:23:17 +0000,41.730307,-86.360945,5,36.119999,90.703125
0,2017-09-27 15:23:20 +0000,41.730291,-86.359635,5,35.720001,91.054688
0,2017-09-27 15:23:25 +0000,41.730273,-86.357513,5,35.110001,90.351562
0,2017-09-27 15:23:27 +0000,41.730267,-86.356675,5,34.93,91.054688
0,2017-09-27 15:23:30 +0000,41.730253,-86.355415,5,34.279999,90.703125
0,2017-09-27 15:23:31 +0000,41.730247,-86.355005,5,33.860001,90.703125
0,2017-09-27 15:23:34 +0000,41.730234,-86.353812,5,32.630001,90.703125
0,2017-09-27 15:23:35 +0000,41.730229,-86.353419,5,32.290001,90.703125
0,2017-09-27 15:23:36 +0000,41.730231,-86.353031,5,32.110001,90.351562
0,2017-09-27 15:23:37 +0000,41.730224,-86.352642,5,31.77,90.703125
0,2017-09-27 15:23:38 +0000,41.730218,-86.352269,5,31.559999,91.757812
0,2017-09-27 15:23:42 +0000,41.730195,-86.350773,5,30.870001,90.351562
0,2017-09-27 15:23:48 +0000,41.730205,-86.34857,5,30.4,88.945312
0,2017-09-27 15:23:52 +0000,41.730246,-86.347128,5,30.15,88.242188
0,2017-09-27 15:23:57 +0000,41.730242,-86.345289,5,30.66,90
0,2017-09-27 15:24:01 +0000,41.730248,-86.343804,5,30.51,89.648438
0,2017-09-27 15:24:06 +0000,41.730261,-86.342095,5,26.49,89.648438
